58,11636620650698461,10032,9247,-245,424971,9402873,-2776,7741,-5688,3376,9383,-742
4,11636620711594453,-5334,-31494,73,422835,3995696,-1731,-9752,1371,1030,9943,266
40,11636620770413064,15522,18071,-5,2284258,11217176,5686,8090,-1483,-6247,-7427,-2408
10,11636620781516627,-8672,18608,71,180696,11385862,-2991,8913,3405,-4559,8881,573
8,11636620830655511,9565,9749,-11,1883404,5522579,-9751,2212,-138,-2232,-1064,-9689
73,11636620842690154,15754,2264,60,203982,7368671,8739,1079,4738,-9894,-870,1157
97,11636621166511268,25339,-27517,90,354676,1795101,367,-1033,9939,3845,-2741,8814
4,11636621199639133,-5335,-31494,75,432414,3549378,-1898,-9456,2638,-767,9580,2762
62,11636621271749787,22955,31078,171,264980,2133568,-4849,517,8729,3916,7843,4811
10,11636621309513261,-8672,18608,71,175004,10507183,-3587,8390,4089,-5438,8355,776
8,11636621342651772,9565,9750,-10,1871915,6667043,-9683,2472,-350,1304,3824,-9147
75,11636621530508141,26710,6865,420,3600492,26912095,-6683,7087,-2258,7528,-6549,-656
59,11636621536295896,19583,17301,762,2070068,14182613,-9138,3008,2728,-8290,4418,3426
4,11636621687683640,-5334,-31495,76,564069,5760744,-771,-9684,2368,3321,-9154,2270
28,11636621735688102,19275,17937,-153,3490624,13472423,-8391,4472,3094,8678,-4636,1784
10,11636621837509969,-8672,18608,69,54915,2879855,-1709,9832,-635,-5886,7829,-2014
8,11636621854647600,9564,9750,-8,1861116,6133324,-9716,2343,-315,1503,1144,-9819
13,11636621910192134,25238,-27285,283,138097,1734325,-9502,-211,-3108,-9669,2511,-436
74,11636621934210721,15609,2641,-247,513991,3402391,2174,-3392,9152,4963,-3430,7974
67,11636622063162947,13025,10763,594,1425962,24405585,-9671,2352,967,9925,-1193,229
4,11636622175728241,-5334,-31496,75,570445,6530328,-403,-9890,1420,5084,-8581,707
88,11636622320388232,32059,-4410,90,85493,2373756,1799,-8681,4625,2513,-9489,1907
23,11636622327810481,22325,6556,265,779577,18110158,-2933,7648,-5735,8185,-5673,-906
38,11636622361828056,10681,16137,-228,930465,11139282,-5463,-3792,-7467,9681,-1483,-2014
10,11636622365507295,-8672,18608,69,45665,1835786,217,9207,-3894,-4656,7567,-4588
8,11636622366644318,9563,9750,-7,1851854,6127922,-9721,2324,-305,2366,552,-9700
63,11636622379978993,40226,9039,-71,2073106,12692892,-2761,6289,-7267,451,-9639,-2622
105,11636622408776582,17919,4016,178,146391,3361924,1833,-2048,9614,-2095,-8767,4328
100,11636622427396779,22258,30936,4015,678554,6024201,3368,9296,1494,-2783,9603,-163
69,11636622494315690,10709,15979,617,3911421,4791437,-9901,1352,375,1346,9864,-940
61,11636622495288026,23527,30850,338,140434,755945,2397,-8497,-4695,-6907,-804,-7185
19,11636622523200582,15978,-6422,711,2033890,6242923,-8152,5484,-1860,8642,-1997,-4616
4,11636622663772660,-5334,-31495,75,511154,4115847,-407,-9813,1877,8952,-4132,1665
52,11636622836635186,16254,-6266,-304,273017,1902269,-5108,1088,-8527,-8172,-2727,-5076
8,11636622878639596,9563,9750,-5,1853264,5724711,-9724,2324,-184,2073,668,-9759
10,11636622893504041,-8672,18608,70,64379,3407135,-3440,8786,3311,-7386,6732,-342
16,11636622956955852,43289,4729,122,317723,7022969,1350,9547,2649,3898,-6159,6845
14,11636622974598482,25674,-27092,-309,149972,1195072,-2421,-3839,-8910,3415,-6883,-6399
47,11636623108829489,43021,4805,132,4765088,8189377,-713,9974,10,7295,-6828,-382
4,11636623151817058,-5335,-31495,75,495333,2071065,-943,-9703,2223,8433,-3155,4350
71,11636623272857684,15315,17410,437,995746,5725729,6272,7786,-177,9763,2149,-248
53,11636623308598400,8168,11897,64,3636253,24354265,-9124,4080,290,-9468,2940,1303
24,11636623311109727,22650,6772,-127,4648467,12906156,-7955,6036,526,-9557,2942,28
8,11636623390636153,9562,9750,-4,1844577,5842592,-9734,2277,-211,2598,-529,-9641
10,11636623421500740,-8673,18608,71,119073,7426179,-6063,7020,3735,-8503,5246,398
4,11636623639861755,-5335,-31496,74,537940,3409042,-1117,-9874,1118,1419,-9893,320
8,11636623902631774,9561,9751,-2,1885133,5968632,-9700,2419,-191,-1375,3086,-9411
10,11636623949497715,-8673,18608,72,118715,6709165,-6164,5602,5533,-9133,3949,988
54,11636623955025948,7700,11709,498,3681488,10986164,-7963,5825,-1626,-4691,7934,-3877
68,11636624065057572,13403,11290,-246,4175989,42255878,-9976,-403,546,-9956,-788,499
4,11636624127906363,-5335,-31496,74,540008,3545288,-1039,-9863,1273,2167,-9739,664
64,11636624195912350,40437,9133,66,6686062,16071341,-2954,9553,24,-2951,9233,-2456
8,11636624414627644,9561,9751,0,1844016,7412426,-9646,2632,-121,4146,5428,-7303
10,11636624477494674,-8672,18608,72,84029,4271028,-6043,4691,6439,-9774,1847,1026
4,11636624615951001,-5335,-31496,75,538955,3474676,-1041,-9780,1805,2223,-9548,1970
66,11636624727982500,19990,18716,-413,3707655,11464255,-9573,2103,1981,-9837,187,1787
44,11636624904677886,27258,6852,-441,4062183,40401978,-8038,5902,729,-8115,5629,1562
65,11636624925799561,19554,18446,102,496526,4781784,-7647,6074,-2147,6600,7213,2095
8,11636624926623701,9560,9751,1,1806984,6973728,-9688,2476,50,6805,2285,-6961
10,11636625005491560,-8672,18608,71,47644,1392876,-41,9737,2275,-170,9655,-2596
4,11636625103995273,-5335,-31497,74,591516,7557923,-155,-9951,975,5223,-8526,81
8,11636625438619874,9560,9752,4,1838853,4814849,-9700,2417,251,4169,2486,-8742
58,11636625509654287,10033,9247,-250,448051,8974198,-1154,7303,-6732,4667,8750,-1281
40,11636625514432446,15531,18083,-5,2360823,9220311,5838,7974,-1524,-5615,-7729,-2953
10,11636625533488246,-8672,18608,70,41479,1206474,1589,9832,-890,3855,7618,-5204
4,11636625592039896,-5334,-31497,72,621218,10873385,780,-9969,75,7327,-6767,-708
73,11636625797649726,15757,2267,65,308141,4915815,8059,2007,5569,-9605,-208,2774
106,11636625801029576,18114,4480,184,2818336,11558674,-32,9911,-1329,-3515,-9350,-464
8,11636625950615550,9559,9752,3,1785990,8141044,-9703,2406,-233,6981,260,-7154
10,11636626061485198,-8672,18608,71,53883,4597621,9935,-435,-1045,9004,-4111,-1420
4,11636626080084609,-5334,-31498,72,654705,12808544,1046,-9945,24,7047,-7065,-637
62,11636626156714554,22953,31075,183,353841,2104595,-4348,-309,8999,2601,6742,6911
97,11636626275495236,25339,-27503,54,148806,1364452,-4552,8886,-558,-7856,5850,-2011
59,11636626400265042,19576,17305,768,2113479,13579330,-9006,3165,2975,-7974,4705,3777
28,11636626402663378,19261,17948,-154,3438225,13162171,-8379,4584,2960,8814,-4472,1514
8,11636626462611763,9559,9752,5,1776983,8456907,-9710,2371,-287,7018,-431,-7110
13,11636626481152749,25238,-27285,283,131128,1250776,-9125,-2361,-3339,-9932,-1048,-498
75,11636626498528209,26703,6876,423,3215104,32580877,-6593,7141,-2350,7645,-6433,-401
4,11636626568129393,-5334,-31498,73,674077,13157701,913,-9950,382,6169,-7863,-330
10,11636626589482112,-8671,18607,70,137287,10948326,9343,-3377,-1131,9048,-4190,-745
74,11636626896155112,15612,2644,-261,397167,4005786,4683,-5158,7173,7785,-5287,3379
23,11636626962774098,22324,6559,259,787555,17117614,-2377,7249,-6464,8148,-5673,-1187
8,11636626974607675,9558,9753,6,1790536,7634802,-9683,2494,-112,6799,1675,-7138
67,11636626980151337,13019,10765,595,1307820,24405585,-9633,2455,1076,9925,-1193,229
4,11636627056173525,-5335,-31498,73,645596,10208813,442,-9984,343,5432,-8381,-483
38,11636627092791469,10679,16139,-235,899350,10298608,-5488,-3765,-7462,9730,-1232,-1949
10,11636627117479037,-8671,18608,71,89632,6652469,9968,42,-792,9733,-2058,-1012
19,11636627131177110,15970,-6418,706,2041677,5823520,-8102,5494,-2040,8341,-1645,-5263
63,11636627270950084,40223,9049,-70,2002595,11927488,-2695,6410,-7185,1221,-9630,-2400
88,11636627371333619,32058,-4411,87,108740,2759501,228,-9975,654,1341,-9881,743
61,11636627375244854,23528,30854,341,78133,1684092,9821,-1127,1503,3023,9530,-164
69,11636627422293694,10694,15983,623,3698633,7455318,-9883,1415,564,8475,5306,-73
8,11636627486603572,9557,9753,9,1795456,9007799,-9603,2784,143,6656,5411,-5138
4,11636627544218539,-5335,-31498,73,620382,8088833,204,-9993,310,5345,-8423,-677
16,11636627548926786,43289,4730,123,307784,7022969,1802,9210,3452,3898,-6159,6845
14,11636627550556079,25674,-27092,-310,155104,1133285,-2308,-3629,-9027,3298,-6484,-6860
100,11636627555417450,22266,30933,3941,661177,5490737,3391,9301,1404,-2935,9555,-268
105,11636627568803262,17922,4018,179,168458,2731120,4817,-239,8759,-217,-8383,5446
10,11636627645475867,-8672,18608,71,38219,1563080,-45,9816,-1907,-6759,5854,-4476
52,11636627657606243,16254,-6265,-308,307190,1918023,-4430,789,-8929,-7009,-3455,-6238
47,11636627897817167,43021,4828,127,4715313,9290387,-542,9984,-106,7479,-6604,-656
24,11636627951086876,22632,6785,-127,4772707,15092280,-8052,5913,436,-9688,2472,-164
8,11636627998599463,9557,9754,10,1819375,10750292,-9527,3035,77,4966,7410,-4518
4,11636628032262821,-5335,-31497,74,540436,3323441,-229,-9959,869,8227,-5672,-373
53,11636628135574700,8150,11905,73,3794000,25349263,-9144,3998,619,-9441,2892,1576
10,11636628173472635,-8672,18608,72,94911,5468785,-5361,6331,5582,-9003,4280,789
71,11636628216835737,15320,17416,441,1123273,7491034,6558,7548,60,9516,3070,-32
8,11636628510595514,9555,9754,12,1876711,8002733,-9572,2886,204,233,8318,-5544
4,11636628520307513,-5335,-31497,74,509895,2002985,-453,-9940,990,9986,278,-438
10,11636628701469630,-8672,18608,72,112286,5646956,-3927,7405,5452,-7196,6865,1037
54,11636628786997032,7686,11712,500,3519170,6239888,-8243,5395,-1713,-5971,4458,-6668
68,11636628988025912,13382,11290,-242,4436551,43428938,-9970,-365,681,-9962,-642,581
4,11636629008351838,-5335,-31497,74,484023,1760562,-876,-9902,1081,3549,9337,-450
8,11636629022591052,9555,9755,14,1890685,10023568,-9512,3075,217,197,8983,-4388
64,11636629091884493,40434,9169,69,6808342,17195420,-2723,9621,-34,-1776,9539,-2415
10,11636629229466587,-8672,18608,72,99279,6431142,-6940,5986,3999,-9487,3147,277
4,11636629496396241,-5335,-31497,75,524497,1128226,-902,-9841,1525,428,-9405,3370
8,11636629534587382,9554,9756,14,1917338,13836283,-9409,3384,51,92,9330,-3597
66,11636629639937525,19973,18721,-409,3726484,10639009,-9557,2103,2056,-9778,305,2070
44,11636629672648409,27241,6864,-431,4344114,42299277,-8116,5756,998,-8199,5478,1658
10,11636629757463500,-8672,18608,73,131273,7563001,-6649,4496,5963,-9600,2541,1172
65,11636629829823258,19554,18446,92,433899,5773056,-6345,6165,-4661,8853,4596,695
4,11636629984441106,-5335,-31498,76,548689,4837029,169,-9854,1693,8552,-5037,1214
8,11636630046583631,9554,9756,13,1843174,14557458,-9378,3423,-567,3899,7833,-4840
40,11636630258451826,15537,18090,-6,2268770,10031240,5946,7867,-1652,-5309,-8014,-2751
10,11636630285460368,-8672,18608,73,121226,6910083,-6886,4662,5553,-9650,2438,963
58,11636630368609287,10031,9248,-247,424586,8319008,-2375,8372,-4925,3339,9414,-452
4,11636630472485497,-5335,-31498,76,532051,3476529,-78,-9801,1982,8916,-3932,2242
8,11636630558579314,9553,9757,15,1875428,12812370,-9412,3347,-446,2010,8286,-5224
73,11636630752608107,15754,2263,56,75281,8794921,7572,-4421,4807,-9866,-1577,407
10,11636630813457468,-8673,18608,74,154649,9184202,-7245,4916,4829,-9459,3137,819
4,11636630960530337,-5336,-31498,76,517379,1559859,-516,-9858,1597,9114,-3369,2360
106,11636630969006426,18113,4493,181,2736824,11991367,-54,9903,-1387,-3165,-9474,-464
62,11636631041680011,22952,31074,183,337997,2016165,-4475,61,8942,2409,7178,6531
13,11636631052114341,25238,-27285,282,114101,928604,-9173,-677,-3923,-9564,2833,-698
28,11636631069638329,19247,17955,-149,3383118,13162171,-8356,4577,3035,8814,-4472,1514
8,11636631070575722,9552,9757,17,1937865,12962546,-9421,3336,-327,-1590,8578,-4886
59,11636631264234345,19564,17312,759,2313322,17625731,-9109,3532,2129,-8277,5123,2285
10,11636631341454197,-8673,18609,73,177886,10535015,-6774,6575,3296,-8487,5268,442
97,11636631384479470,25337,-27515,94,354436,2266528,9,-3857,9226,770,-7849,6147
4,11636631448574231,-5336,-31498,75,511881,1422497,-519,-9890,1381,9846,-1199,1268
75,11636631466550090,26692,6887,418,3060154,32610478,-6527,7148,-2508,7626,-6454,-412
8,11636631582571200,9551,9758,18,1946493,13713009,-9389,3395,-554,-1550,8393,-5210
23,11636631597737237,22320,6564,253,904517,10331520,-4335,6670,-6059,6642,-7133,-2233
19,11636631739153105,15961,-6407,709,2140490,5358264,-7786,5993,-1856,7783,3098,-5460
38,11636631823755236,10675,16140,-237,876151,8926842,-5841,-4365,-6842,9664,-1953,-1669
74,11636631858099214,15612,2644,-254,449041,3448351,4092,-3490,8430,7787,-2550,5731
10,11636631869451116,-8673,18609,73,193253,12014838,-7706,5782,2680,-9123,4085,272
67,11636631897139376,13012,10765,590,1217320,24268946,-9357,3346,1114,9982,-549,235
4,11636631936619028,-5336,-31498,75,478639,3107623,-1639,-9806,1074,-7436,6666,-503
8,11636632094567177,9551,9758,19,1969771,13372223,-9418,3321,-512,-3196,7881,-5259
14,11636632126515960,25674,-27093,-305,155301,1943567,-2934,-8369,-4619,616,-9830,-1724
16,11636632140897678,43285,4737,133,593465,6715953,-2995,8082,5068,-3246,722,9430
63,11636632161920394,40219,9052,-66,1781117,14280386,-2759,6022,-7491,1633,-9741,-1558
61,11636632255201150,23530,30852,333,142060,1500867,8259,-4395,-3529,7959,5383,-2768
69,11636632350270784,10675,15985,619,3740476,6566313,-9875,1535,351,6824,7261,-833
10,11636632397447919,-8673,18608,74,186394,10565207,-7480,5553,3633,-9137,4020,578
88,11636632422279885,32057,-4411,87,91038,2001259,-846,-9545,2858,262,-9840,1760
4,11636632424664047,-5336,-31498,75,468653,5683984,-2439,-9678,614,-8397,5337,-990
52,11636632478577926,16253,-6271,-293,173079,1622591,-8903,-1508,-4295,-9275,-3714,414
24,11636632591063814,22613,6799,-122,4940905,17515090,-8069,5877,588,-9506,3094,230
8,11636632606563204,9549,9759,21,2028945,16399594,-9374,3460,-374,-4549,7949,-4013
100,11636632683431569,22274,30938,3936,667215,5289287,3266,9356,1334,-3019,9527,-317
47,11636632686804750,43017,4852,120,4725859,7104213,-727,9969,-295,6283,-7601,-1654
105,11636632728830453,17913,4024,170,199021,3039565,-7878,4611,4082,-9024,-2576,3453
4,11636632912708184,-5336,-31498,76,454253,4994457,-2171,-9716,930,-6780,7310,-762
10,11636632925445009,-8673,18609,74,179147,9273756,-6895,6384,3417,-8479,5277,501
53,11636632962550828,8130,11913,69,4001276,27229167,-9214,3859,449,-9563,2632,1270
8,11636633118559556,9549,9760,22,2050141,17491697,-9346,3527,-453,-4699,7899,-3939
71,11636633160812861,15325,17423,445,1250384,8737485,6513,7578,376,8994,4364,235
4,11636633400752609,-5336,-31498,77,473890,2363207,-1465,-9740,1724,-5165,8483,1163
10,11636633453441909,-8673,18609,73,197400,10659149,-6848,7126,1522,-7986,6016,-108
54,11636633618968328,7674,11720,495,3456993,5262650,-8159,5430,-1984,-2287,4113,-8822
8,11636633630555492,9548,9760,24,2040119,16508741,-9350,3526,-377,-4441,8016,-4000
4,11636633888797348,-5336,-31498,76,429218,5931729,-2295,-9668,1114,-5186,8535,-490
68,11636633910994591,13360,11291,-240,4670423,43831274,-9952,-473,855,-9949,-724,700
10,11636633981438724,-8673,18609,73,115595,4597852,-7114,7001,607,-8658,4854,-1206
64,11636633987856539,40427,9202,70,6873903,16862892,-2721,9622,-57,-1816,9523,-2450
8,11636634142551322,9548,9760,27,2043536,15664322,-9375,3477,-96,-4990,7897,-3567
4,11636634376841670,-5336,-31498,75,384756,7779947,-2088,-9717,1100,-1875,9810,-478
44,11636634440618785,27222,6874,-420,4548720,42643728,-8113,5666,1431,-8140,5478,1925
10,11636634509435546,-8673,18608,73,111118,4446055,-7968,5644,2154,-9770,2065,-516
66,11636634551892111,19957,18726,-404,3725947,9401303,-9511,2156,2208,-9600,776,2687
8,11636634654547376,9547,9761,29,2024732,14407105,-9371,3488,-35,-4301,8217,-3737
65,11636634733847020,19551,18448,101,433625,5482826,-6686,7355,-1089,7814,5737,2451
4,11636634864886157,-5336,-31498,76,420005,5259868,-1882,-9727,1352,-2855,9580,-239
40,11636635002470761,15544,18097,-9,2258599,10160243,6237,7537,-2069,-4126,-8536,-3179
10,11636635037432537,-8674,18609,74,195223,10422503,-8225,4975,2754,-9549,2953,292
8,11636635166543059,9547,9761,30,2018133,14034824,-9357,3527,11,-3767,8485,-3716
58,11636635227565379,10029,9249,-247,429909,7652359,-3267,8619,-3876,2275,9737,-28
4,11636635352930989,-5336,-31498,76,459589,3526612,-2003,-9649,1694,-7303,6799,656
10,11636635565429440,-8673,18609,74,162515,7093620,-7710,5513,3187,-9310,3628,389
13,11636635623074690,25237,-27286,283,165318,1922771,-9470,-91,-3208,-9663,2449,-787
8,11636635678538962,9546,9761,33,2036200,13382200,-9408,3385,109,-5592,7436,-3663
73,11636635707566740,15754,2263,56,75633,8245144,5173,-8095,2774,-9755,-2179,292
28,11636635736612577,19228,17966,-159,3427113,10987266,-8680,4251,2563,6747,-7320,940
4,11636635840975316,-5336,-31498,77,462040,2531353,-1680,-9687,1823,-5714,8104,1286
62,11636635926644848,22951,31074,183,304657,1598797,-4783,-257,8778,2519,7024,6655
10,11636636093426222,-8673,18608,74,69553,792161,-5449,6930,4719,9857,-1393,-939
59,11636636128204127,19555,17314,765,2364264,16539961,-9084,3442,2370,-8321,4879,2633
106,11636636136983942,18114,4508,171,2709146,11523324,-231,9909,-1321,-3732,-9272,-311
8,11636636190534947,9546,9762,33,2001042,11963883,-9394,3421,-175,-3749,7832,-4959
23,11636636232700710,22317,6568,258,876993,8798801,-4529,7070,-5430,6703,-7151,-1980
4,11636636329019919,-5337,-31498,77,466642,2280970,-1662,-9634,2098,-6091,7558,2398
19,11636636347129243,15953,-6400,708,2130452,5529580,-7694,6106,-1870,7940,3249,-5136
75,11636636434569726,26684,6896,422,2718735,36247043,-6510,7158,-2523,7542,-6563,-192
97,11636636493463589,25336,-27509,80,146088,958327,-1087,-2765,9548,-2392,-8820,4058
38,11636636554718287,10673,16139,-246,856926,9126919,-5361,-4316,-7254,9722,-1591,-1715
10,11636636621422932,-8673,18608,73,50885,1520951,-6053,7741,1852,8123,-4787,-3328
14,11636636702474737,25674,-27094,-307,177607,2134410,-2100,-8205,-5315,1542,-9634,-2190
8,11636636702531032,9545,9762,34,1969231,11736934,-9351,3540,-119,-1033,8680,-4856
16,11636636732868309,43286,4741,137,663346,6843313,-1557,8184,5530,-1367,2395,9612
67,11636636814127773,13007,10767,590,1104610,24268946,-9233,3629,1254,9982,-549,235
4,11636636817064853,-5336,-31498,78,473356,2152509,-1680,-9565,2382,-7054,6065,3666
74,11636636820043325,15612,2643,-254,452302,3426795,4371,-3648,8220,7884,-2864,5443
63,11636637052890584,40216,9058,-64,1640127,14633290,-2540,5998,-7587,2541,-9604,-1134
61,11636637135157841,23529,30852,332,90691,747538,7091,-6354,-3054,689,9486,-3086
10,11636637149420011,-8673,18609,73,86781,2335929,-3453,8776,3324,6090,7913,-533
8,11636637214527334,9544,9762,35,1990107,11530267,-9362,3513,60,-2547,8630,-4361
24,11636637231040865,22594,6814,-128,5023621,18097748,-8163,5756,468,-9686,2483,-4
69,11636637278248288,10659,15991,621,3595824,9648273,-9841,1747,288,8268,5572,-758
52,11636637299549469,16252,-6270,-295,182549,1606774,-8970,-932,-4319,-9584,-2833,324
4,11636637305109152,-5336,-31498,77,448520,2657597,-1299,-9739,1857,660,9916,1108
88,11636637473226373,32057,-4411,89,58449,1098192,-776,-8727,4820,484,-9454,3220
47,11636637475792670,43014,4873,120,4663665,7400574,-742,9968,-285,5548,-8179,-1516
10,11636637677416951,-8673,18609,75,127900,2225840,-3491,6116,7099,1458,8804,4511
8,11636637726522911,9543,9763,36,2071227,15817851,-9316,3633,-36,-5002,7958,-3409
53,11636637789527191,8112,11920,68,4131101,27237244,-9239,3801,420,-9590,2562,1207
4,11636637793153847,-5337,-31499,76,420842,4504489,-1691,-9819,846,-1451,9820,-1202
100,11636637811450950,22279,30944,3927,717832,5824489,2398,9553,1727,-3464,9380,64
105,11636637888857326,17911,4029,166,250057,3140330,-7682,5633,3041,-9447,-8,3277
71,11636638104790388,15329,17428,445,1337860,9462731,6517,7578,286,8702,4922,164
10,11636638205413911,-8673,18609,76,131335,1365321,-3990,4180,8160,-2699,2000,9418
8,11636638238518843,9543,9764,38,2106198,18193154,-9261,3772,-18,-5009,8141,-2935
4,11636638281198256,-5337,-31498,76,402667,6890068,-2786,-9585,594,-5055,8559,-1087
54,11636638450939589,7667,11724,493,3167303,7638916,-8026,5507,-2289,7804,-745,-6208
10,11636638733410691,-8673,18609,75,154446,4222316,-4737,6768,5634,-4742,8532,2168
8,11636638750514901,9542,9764,40,2074555,16275166,-9251,3793,97,-3915,8691,-3022
4,11636638769242821,-5337,-31498,77,383324,7445573,-2799,-9412,1888,-3906,9205,73
68,11636638833962527,13337,11295,-243,4889188,43848972,-9953,-428,859,-9954,-630,720
64,11636638883829795,40434,9235,89,6671621,11884801,-2378,9712,38,596,9431,-3268
44,11636639208590039,27204,6894,-434,4690717,41231219,-8095,5753,1166,-8144,5523,1776
4,11636639257287378,-5337,-31498,77,403468,6689743,-2971,-9349,1939,-5714,8202,249
10,11636639261407212,-8673,18609,76,160129,3574696,-4593,5792,6733,-5471,7566,3580
8,11636639262511644,9541,9765,40,2074912,15845269,-9249,3799,99,-3867,8697,-3065
66,11636639463846538,19941,18728,-402,3697470,8310636,-9546,1970,2231,-9553,-433,2924
65,11636639637870851,19546,18449,115,518671,4408766,-7128,6365,2943,4969,6502,5746
4,11636639745331392,-5337,-31498,78,413805,6436015,-2986,-9082,2929,-6208,7713,1399
40,11636639746490628,15550,18106,-11,2220634,10086238,6165,7565,-2179,-4417,-8378,-3207
8,11636639774506778,9541,9765,41,2059401,15123416,-9233,3838,124,-2999,9001,-3158
10,11636639789404567,-8673,18609,76,128138,4540554,98,3675,9299,9424,-664,3275
58,11636640086520361,10028,9250,-244,433408,7110235,-3455,8783,-3303,1931,9809,202
13,11636640194035276,25237,-27286,284,102831,470078,-9467,-1066,-3038,-9753,2088,717
4,11636640233376423,-5337,-31497,79,315490,12662610,-3840,-8075,4475,-2497,9638,932
8,11636640286502958,9540,9765,43,2071760,14476859,-9254,3773,339,-3973,8754,-2752
10,11636640317401422,-8672,18609,74,127193,8253406,2842,9093,3039,8439,5363,-12
28,11636640403587074,19216,17972,-156,3329836,11763377,-8709,4153,2625,6862,-7227,819
73,11636640662525363,15755,2263,65,148155,5668651,7311,-3536,5833,-9434,-3090,1201
4,11636640721421009,-5337,-31498,78,358998,8171785,-2680,-8922,3634,-1933,9731,1247
8,11636640798498915,9539,9766,45,2130044,16868511,-9259,3753,417,-5882,7788,-2176
62,11636640811609513,22951,31075,181,289257,1367073,-4828,-516,8741,2931,6511,6999
10,11636640845398313,-8673,18609,74,112023,4112606,-1601,9656,2044,5006,8622,-770
23,11636640867664088,22315,6572,257,888600,7476490,-4553,7119,-5346,6563,-7198,-2257
19,11636640955105717,15945,-6394,700,2159704,7083427,-7345,6397,-2262,7422,4619,-4854
59,11636640992173572,19542,17318,761,2528607,18808879,-9201,3400,1941,-8659,4589,1988
4,11636641209465335,-5337,-31498,78,362503,7063732,-2297,-9259,2997,-944,9910,945
14,11636641278432361,25674,-27096,-297,194526,2167892,-3031,-8406,4488,-1734,-9263,3343
38,11636641285681654,10671,16145,-256,779689,9101476,-5358,-2811,-7961,9828,971,-1567
106,11636641304961223,18114,4521,169,2655307,11523324,-320,9902,-1354,-3732,-9272,-311
8,11636641310494878,9539,9766,45,2097202,15001592,-9249,3793,251,-4665,8362,-2881
16,11636641324838752,43283,4745,144,785734,7985598,-2223,8054,5493,-2789,4175,8648
10,11636641373395221,-8673,18609,73,73925,2395740,-1955,9374,-2880,8315,2839,-4773
75,11636641402590300,26678,6903,423,2389928,39241899,-6473,7174,-2573,7483,-6632,-33
97,11636641602447822,25333,-27510,103,302612,1674186,358,-3016,9527,2904,-6904,6624
4,11636641697509859,-5337,-31499,76,386971,4870637,-1405,-9814,1302,2553,9652,-553
67,11636641731116047,12998,10769,600,1087685,22396570,-9210,3322,2031,9956,-815,454
74,11636641781987941,15614,2645,-254,436446,3378605,5108,-2583,8198,8599,-178,5100
8,11636641822490944,9538,9766,46,2057650,12886489,-9245,3801,260,-3009,8932,-3338
24,11636641871017877,22574,6828,-133,5120891,18726194,-8223,5679,350,-9739,2256,-214
10,11636641901392008,-8672,18609,73,101694,8288127,5648,8229,-611,9680,2294,-1010
63,11636641943860778,40212,9063,-70,1591532,14664240,-2665,5722,-7755,2285,-9677,-1062
61,11636642015113880,23530,30851,329,96536,866299,7020,-5198,-4866,1476,9074,-3934
52,11636642120521289,16252,-6268,-299,201680,729808,-6664,2009,-7179,-8336,3083,-4581
4,11636642185554699,-5336,-31499,76,394821,5961407,-234,-9899,1397,7379,6742,-296
69,11636642206225394,10644,15996,629,3498252,11035112,-9811,1863,509,8880,4592,-232
47,11636642264780518,43011,4895,124,4571518,8366648,-738,9970,-214,4888,-8655,-1085
8,11636642334486807,9537,9767,47,2094565,16279570,-9149,4026,257,-2779,9234,-2643
10,11636642429389059,-8672,18609,73,131829,7726049,2822,9555,-849,7881,6039,-1184
88,11636642524172866,32055,-4410,83,80454,828011,-5233,-3882,-7585,-6459,-6681,-3692
53,11636642616503508,8090,11926,63,4321890,28968750,-9400,3403,207,-9839,1559,868
4,11636642673598857,-5336,-31500,76,406464,5315299,-191,-9853,1694,8060,5917,104
8,11636642846482618,9537,9767,49,2036678,13621087,-9158,3997,373,-356,9574,-2863
100,11636642939468844,22297,30944,3888,414444,3912387,1153,9303,3479,-8892,4572,140
10,11636642957386123,-8672,18609,72,111046,7096027,4687,7126,-5219,9524,1731,-2506
71,11636643048768236,15334,17435,449,1437329,10293496,6510,7571,534,8385,5435,357
105,11636643048884201,17913,4032,165,254304,2746887,-6240,7022,3427,-8897,2180,4009
4,11636643161643429,-5336,-31501,74,524284,7248444,500,-9986,162,8313,-5418,-1233
54,11636643282911059,7662,11728,498,2722211,16435515,-7835,5787,-2261,9468,-2311,-2238
8,11636643358478894,9537,9767,49,1947486,8531109,-9292,3685,260,3814,7673,-5154
10,11636643485383008,-8672,18608,70,190831,15437383,6962,-3256,-6396,8159,-5456,-1908
4,11636643649687870,-5336,-31502,73,626267,11755373,734,-9942,-778,5794,-8002,-1542
68,11636643756931116,13313,11304,-260,5079123,43858802,-9978,-493,429,-9942,-993,396
64,11636643779802460,40423,9267,84,6666891,10517517,-2482,9686,-6,44,9276,-3734
8,11636643870475113,9536,9768,47,1931121,10617394,-9250,3785,-323,4674,6469,-6024
44,11636643976560850,27188,6911,-435,4834165,40195837,-7958,5940,1171,-7865,5904,1808
10,11636644013379713,-8671,18608,69,279623,21814033,7463,-4119,-5227,8331,-5311,-1543
4,11636644137732605,-5336,-31502,73,662127,12937301,493,-9966,-654,4223,-8968,-1317
66,11636644375801374,19923,18731,-398,3737026,8310636,-9549,1944,2239,-9553,-433,2924
8,11636644382470907,9536,9768,47,1943111,9805553,-9263,3746,-391,3636,6411,-6757
40,11636644490509924,15570,18117,-30,2553865,8246395,6773,6797,-2811,1265,-8415,-5252
